1
10 0.698
ZrO2 0.6969
Fe2O3 0.1454
Y2O3 0.0386
HfO2 0.0106
Al2O3 0.0109
SiO2 0.0103
K 0.0098
Na 0.0089
ELVACIT 0.0458
Cl 0.0226
