1
12 5.00
C 0.0079
Si 0.0035
Mn 0.0029
P 0.00012
S 0.00006
Cr 0.0434
Ni 0.0019
Mo 0.0101
W 0.178
V 0.0149
Co 0.0478
Fe 0.6894

