1
10 0.695
ZrO2 0.7644
Fe2O3 0.1080
Y2O3 0.0278
HfO2 0.0082
Al2O3 0.0083
SiO2 0.0075
K 0.0069
Na 0.0063
ELVACIT 0.0463
Cl 0.0160
