1
12 5.0
Si 0.0125
Ti 0.0023
V 0.0002
Cr 0.0909
Mn 0.0213
Fe 0.8556
Ni 0.0052
Cu 0.0016
Mo 0.0033
Sn 0.0005
W 0.0014
O 0.0052
