1
31 1.698
B2O3 0.04
F 0.013
Na2O 0.146
Al2O3 0.132
SiO2 0.464
SO3 0.00004
K2O 0.0095
CaO 0.0060
TiO2 0.0002
Cr2O3 0.0056
MnO 0.062
Fe2O3 0.0003
CoO 0.0074
NiO 0.0185
CuO 0.0082
ZnO 0.0092
As2O3 0.0044
SrO 0.0031
Y2O3 0.0018
Nb2O5 0.0005
Ag2O 0.0013
In2O3 0.0009
SnO2 0.0060
Sb2O3 0.0043
TeO2 0.0003
BaO 0.046
La2O3 0.0040
Ta2O5 0.0005
PbO 0.0045
Bi2O3 0.0008
UO2 0.0044
