1
11 5.0
Si 0.0037
Ti 0.0002
V 0.0003
Cr 0.2372
Mn 0.0023
Fe 0.6203
Ni 0.1326
Cu 0.0019
Mo 0.0006
W 0.0006
O 0.0003
