1
11 1.729
B2O3 0.1950
Na2O 0.02
MgO 0.06
Al2O3 0.09
SiO2 0.25
SO3 0.0030
Cl 0.0070
K2O 0.020
CaO 0.300
Fe2O3 0.05
Sb2O3 0.0050
